method,grouping,village,speaker,fit_basis,n_points,n_vowels,missing_vowels,geo_x,geo_y,centroid_x,centroid_y,ellipse_angle_deg,ellipse_angle_from_horizontal_signed_deg,major_axis_sd,minor_axis_sd,axis_ratio,orientation_reliable
fasttrack,village,floby,,midpoints,6,8,,85.0,439.0,-10.583086339588752,-4.385149857554583,1.2197168626146038,1.2197168626146038,2.7532132075114686,0.6798782146228325,4.049568214270307,1
fasttrack,village,frandef,,vowels,8,8,,63.0,423.0,-10.519894361079377,-4.57118651677125,0.9101564809268439,0.9101564809268439,2.348386835200619,0.798283509832507,2.9417954978092298,1
fasttrack,village,frandef,,midpoints,6,8,,63.0,423.0,-10.296548867512083,-4.688405553250833,0.5624865708989546,0.5624865708989546,2.1916679725079735,0.7160368727210236,3.060831161081663,1
fasttrack,village,frillesas,,vowels,8,8,,58.0,470.0,-9.974505104734064,-4.995268902015,4.082871566618394,4.082871566618394,2.593015668280001,0.6443383108625047,4.024307765914177,1
fasttrack,village,frillesas,,midpoints,6,8,,58.0,470.0,-9.748345042671458,-5.070830998826667,5.345610144901116,5.345610144901116,2.4045868889306865,0.5394513155462827,4.457467837474173,1
fasttrack,village,grangarde,,vowels,8,8,,119.0,354.0,-10.503343623407499,-5.367139054501876,4.283154558290505,4.283154558290505,3.2457146777079924,0.7130679757699243,4.551760544572881,1
fasttrack,village,grangarde,,midpoints,6,8,,119.0,354.0,-10.238783179909165,-5.4896350110725,3.048121715294002,3.048121715294002,2.9731321348102457,0.5890354197307948,5.047459007081524,1
fasttrack,village,graso,,vowels,8,8,,189.0,350.0,-10.2839388094925,-4.56672502227375,3.6755018414627614,3.6755018414627614,2.756778738086478,0.7901877162496754,3.4887643548427665,1
fasttrack,village,graso,,midpoints,6,8,,189.0,350.0,-10.104093279692501,-4.617027042192917,3.947662212284996,3.947662212284996,2.5520592089478873,0.5919165771622775,4.311518391971348,1
fasttrack,village,hammaro,,vowels,8,8,,90.0,391.0,-10.34228347956875,-4.9297697521,1.186567946086484,1.186567946086484,2.1032442760361736,0.8085068317295974,2.601393325937408,1
fasttrack,village,hammaro,,midpoints,6,8,,90.0,391.0,-10.190009182500834,-5.043178162485,1.7555870665155169,1.7555870665155169,1.9127698186841344,0.6708102805788255,2.8514318788222104,1
fasttrack,village,hamneda,,vowels,8,8,,93.0,496.0,-10.7219419397325,-4.74652736245125,173.97008688855354,-6.0299131114464615,2.0862488794426555,0.679540766558675,3.0700864202861893,1
fasttrack,village,hamneda,,midpoints,6,8,,93.0,496.0,-10.515068341853334,-4.8514595434075,172.82730948864167,-7.172690511358326,1.9346482828336171,0.6147495508673901,3.1470511529514678,1
fasttrack,village,haraker,,vowels,8,8,,149.0,373.0,-9.627624017565624,-4.75027741502375,5.89075345036531,5.89075345036531,2.295554207203981,0.9643946488627216,2.3803058321725983,1
fasttrack,village,haraker,,midpoints,6,8,,149.0,373.0,-9.395100006722918,-4.857844972395,4.7506181422034786,4.7506181422034786,2.044934572695646,0.8617673803202037,2.372954255864056,1
fasttrack,village,houtskar,,vowels,8,8,,245.0,347.0,-10.659013023437499,-5.050596984606875,8.932053166386481,8.932053166386481,2.299960019417901,0.9794929852382013,2.3481128033383287,1
fasttrack,village,houtskar,,midpoints,6,8,,245.0,347.0,-10.453622184924168,-5.213445089339584,10.479079892986363,10.479079892986363,1.87378091184068,0.865054554124048,2.166084095977121,1
fasttrack,village,jamshog,,vowels,8,8,,108.0,514.0,-10.7428889907725,-4.84675043053625,168.7054990444125,-11.294500955587495,1.561919691082893,0.9157045750404653,1.7057026181330055,1
fasttrack,village,jamshog,,midpoints,6,8,,108.0,514.0,-10.644802895986667,-5.032681373083333,169.59193619010605,-10.408063809893946,1.3731635882443007,0.8733579125080957,1.5722804689555865,1
fasttrack,village,jarnboas,,vowels,8,8,,117.0,378.0,-10.157201276935002,-4.5869513664325,178.27493878820545,-1.7250612117945536,2.1973252765437996,0.6430121576178317,3.4172375288893986,1
fasttrack,village,jarnboas,,midpoints,6,8,,117.0,378.0,-9.835416129205,-4.670244699245,0.4408232547571629,0.4408232547571629,2.0094480019069567,0.5052322407600586,3.977275873930757,1
fasttrack,village,jarsnas,,vowels,8,8,,113.0,452.0,-10.086379286862499,-4.582082628215625,1.9361063913503642,1.9361063913503642,2.225863926913829,0.6667391332297254,3.3384330032221254,1
fasttrack,village,jarsnas,,midpoints,6,8,,113.0,452.0,-9.886146052899166,-4.684236889192083,3.387676085190492,3.387676085190492,2.0710851457015784,0.5161526674445233,4.012543722684881,1
fasttrack,village,karna,,vowels,8,8,,53.0,448.0,-10.421812944274375,-4.95843852230375,178.8853558427862,-1.114644157213803,2.0508097520537203,0.5884763059748387,3.4849487247518955,1
fasttrack,village,karna,,midpoints,6,8,,53.0,448.0,-10.301362328568333,-5.022070646312084,179.1869869664574,-0.8130130335426031,1.9278215054352195,0.4960805986452783,3.8861054246019915,1
fasttrack,village,karsta,,vowels,8,8,,186.0,377.0,-10.49897513080375,-4.36840666759,175.78806089921773,-4.211939100782274,2.793794935046761,0.6382424413958426,4.3773255331261005,1
fasttrack,village,karsta,,midpoints,6,8,,186.0,377.0,-10.223353704233332,-4.468607237771667,175.96348993746332,-4.036510062536678,2.6069813852430936,0.5299610946837184,4.919193901957924,1
fasttrack,village,korsberga,,vowels,8,8,,100.0,432.0,-10.301450076228127,-4.523375383271875,176.21846270625633,-3.7815372937436678,2.7371085196623954,0.949333431166676,2.883189857012248,1
fasttrack,village,korsberga,,midpoints,6,8,,100.0,432.0,-10.000094381493751,-4.677975324769584,176.60119281239238,-3.3988071876076162,2.474480496206611,0.8417114868081368,2.939820276886223,1
fasttrack,village,kramfors,,vowels,8,8,,173.0,248.0,-10.56264147771625,-4.69201651571625,179.74140979151525,-0.25859020848474756,2.41271819661101,0.7968273362300008,3.0279059049683372,1
fasttrack,village,kramfors,,midpoints,6,8,,173.0,248.0,-10.329957210413331,-4.7805976763725,178.2574185009537,-1.7425814990463095,2.1979694249367245,0.7177129193924091,3.0624632294447887,1
fasttrack,village,kyrkslatt,,vowels,8,8,,310.0,347.0,-10.3564234181125,-4.5298881857525,5.779444685855822,5.779444685855822,2.698875480352148,0.9190615900586945,2.936555623197993,1
fasttrack,village,kyrkslatt,,midpoints,6,8,,310.0,347.0,-10.192997011933333,-4.641767049290417,3.1443540757959454,3.1443540757959454,2.2490826472595846,0.7860272846943713,2.861328978082598,1
fasttrack,village,lanna,,vowels,8,8,,161.0,393.0,-10.008880610316874,-4.761455322539062,179.13636601501153,-0.8636339849884678,2.110580929605532,0.9551748938248826,2.2096277270793467,1
fasttrack,village,lanna,,midpoints,6,8,,161.0,393.0,-9.797550462184791,-4.877502828260625,3.295855761864402,3.295855761864402,1.9176980163684778,0.7805781872887143,2.4567660839069467,1
fasttrack,village,leksand,,vowels,8,8,,120.0,335.0,-10.486446115789061,-4.7218679142125,177.46954211179695,-2.5304578882030455,2.5522649731512463,0.9405917181423092,2.713467409847101,1
fasttrack,village,leksand,,midpoints,6,8,,120.0,335.0,-10.237496528516667,-4.836511232231874,177.58004709869448,-2.419952901305521,2.3401858582424366,0.8371841750523689,2.7953058932295867,1
fasttrack,village,loderup,,vowels,8,8,,98.0,543.0,-10.68147590247125,-5.69411813061875,166.43852148857553,-13.561478511424468,1.1750997779079941,0.5963468796021976,1.9704970682362968,1
fasttrack,village,loderup,,midpoints,6,8,,98.0,543.0,-10.485768650453332,-5.7398759067395835,158.91914427830412,-21.080855721695883,0.8669718482905225,0.5026332225513952,1.7248598170445708,1
fasttrack,village,malung,,vowels,8,8,,96.0,337.0,-10.715931236225625,-4.19908806242125,176.09347104853134,-3.9065289514686583,2.6485835285627584,0.731418144476116,3.6211619147892855,1
fasttrack,village,malung,,midpoints,6,8,,96.0,337.0,-10.45443597284375,-4.292055538998334,175.82460034706156,-4.175399652938438,2.4122801635007853,0.6382493493552782,3.7795262399210094,1
fasttrack,village,n_rorum,,vowels,8,8,,84.0,522.0,-11.103518510564376,-4.82154501825875,173.5259977698919,-6.474002230108113,1.3125386523313143,0.541610799309779,2.423398229880192,1
fasttrack,village,n_rorum,,midpoints,6,8,,84.0,522.0,-10.884195186312917,-4.878031656629166,170.5209664793077,-9.479033520692298,1.0506989234522688,0.5022462192517942,2.0919996670507843,1
fasttrack,village,narpes,,vowels,8,8,,237.0,258.0,-10.297346194690626,-4.968538793325,1.5402682743171,1.5402682743171,2.2699516677077,0.7893618731584994,2.875679387230686,1
fasttrack,village,narpes,,midpoints,6,8,,237.0,258.0,-10.131747451768334,-4.959552744599166,7.022575725651706,7.022575725651706,2.0061913508873666,0.3744627471301837,5.357519182515384,1
fasttrack,village,nora,,vowels,8,8,,160.0,357.0,-10.102748023794375,-4.483974810756875,6.184736719687294,6.184736719687294,1.909711897326923,0.9419334398258524,2.0274382632386385,1
fasttrack,village,nora,,midpoints,6,8,,160.0,357.0,-9.988775729885417,-4.56382471389875,3.5625387190289928,3.5625387190289928,1.8800180850069883,0.8295300902777558,2.2663651470165385,1
fasttrack,village,nysatra,,vowels,8,8,,228.0,188.0,-10.38235361662875,-4.901239409228125,2.260955700214339,2.260955700214339,2.3483535218619314,0.936727575419955,2.506975969837457,1
fasttrack,village,nysatra,,midpoints,6,8,,228.0,188.0,-10.1617065168625,-5.016569487324166,0.07898901218936771,0.07898901218936771,2.200951819174387,0.863265776383691,2.5495645482372766,1
fasttrack,village,ockelbo,,vowels,8,8,,156.0,328.0,-10.370570087308124,-4.741024260904375,1.0712239560376133,1.0712239560376133,2.409040542258118,0.938198912293681,2.5677289865627393,1
fasttrack,village,ockelbo,,midpoints,6,8,,156.0,328.0,-10.177651461992083,-4.837318388818334,1.0673710331631412,1.0673710331631412,2.231842807204532,0.8204204250202867,2.720364753412063,1
fasttrack,village,orust,,vowels,8,8,,49.0,436.0,-10.473487178394999,-4.558831589355624,179.46788266268751,-0.532117337312485,2.677469737797888,0.5354846752325059,5.0000865788275615,1
fasttrack,village,orust,,midpoints,6,8,,49.0,436.0,-10.267303263281667,-4.622547954530416,178.94971095599044,-1.0502890440095598,2.5221335691875106,0.4646793069872386,5.4276864307555135,1
fasttrack,village,ossjo,,vowels,8,8,,74.0,515.0,-11.178786642347498,-4.5163750098149995,174.71105640907285,-5.288943590927147,1.6775645578266505,0.8675853217415836,1.9336018208089565,1
fasttrack,village,ossjo,,midpoints,6,8,,74.0,515.0,-10.8682619773175,-4.627690874189167,174.27959225749527,-5.720407742504733,1.3769919370791475,0.8057861269962344,1.7088801742122601,1
fasttrack,village,ostad,,vowels,8,8,,63.0,445.0,-10.340465634106563,-4.694195991770625,0.5977946332189674,0.5977946332189674,2.196281046136925,0.7314865764528241,3.002489884075911,1
fasttrack,village,ostad,,midpoints,6,8,,63.0,445.0,-10.199176570714167,-4.763591807298125,0.5754735097890489,0.5754735097890489,2.072816247842315,0.6676875530816093,3.1044704042715043,1
fasttrack,village,ovanaker,,vowels,8,8,,140.0,310.0,-9.93640253783375,-4.5562204321512505,179.56478638874498,-0.43521361125502267,2.677075891004166,0.8093922821132845,3.307513489027161,1
fasttrack,village,ovanaker,,midpoints,6,8,,140.0,310.0,-9.755621450683334,-4.6650962834700005,178.58069722195933,-1.4193027780406737,2.4668660786760084,0.6720564730431684,3.670623195556296,1
fasttrack,village,oxaback,,vowels,8,8,,71.0,468.0,-10.300902495965627,-4.655433522243125,0.16685975333672332,0.16685975333672332,2.5845935208140096,0.6767879283090188,3.8189119703593386,1
fasttrack,village,oxaback,,midpoints,6,8,,71.0,468.0,-10.004170714691668,-4.750240496425834,179.5674490892657,-0.4325509107343066,2.30858868286133,0.6361584107012336,3.6289525439372667,1
fasttrack,village,pitea,,vowels,8,8,,233.0,141.0,-10.440562827833125,-4.838036439790625,177.08728877374745,-2.9127112262525543,2.4149349707194943,0.9320011807502063,2.5911286601328265,1
fasttrack,village,pitea,,midpoints,6,8,,233.0,141.0,-10.190908322325416,-4.969243229801667,176.39979496085817,-3.6002050391418265,2.279755948630691,0.8562885881591032,2.6623687155890248,1
fasttrack,village,ragunda,,vowels,8,8,,145.0,241.0,-10.40346067223375,-4.9154809573,178.48412707835865,-1.5158729216413462,2.189947985831709,0.6327314920158541,3.4611016101863887,1
fasttrack,village,ragunda,,midpoints,6,8,,145.0,241.0,-10.105786220819999,-4.964980759728333,179.0082580540395,-0.9917419459605128,1.9778442683059607,0.5231594303726536,3.7805765383931154,1
fasttrack,village,ref,,vowels,8,8,,185.0,379.0,-9.74955906813125,-4.6173953125025005,176.10654309277203,-3.8934569072279714,2.8236399254320292,1.3738548465340106,2.055268016527049,1
fasttrack,village,ref,,midpoints,6,8,,185.0,379.0,-9.407103073566665,-4.759827519678334,177.23237565253964,-2.7676243474603552,2.2316172384065807,1.213437807928949,1.8390866213534445,1
fasttrack,village,rimforsa,,vowels,8,8,,134.0,437.0,-10.184163406543124,-4.9042289323175,0.42365902333557415,0.42365902333557415,2.190918395969253,0.7065609663201399,3.1008200288502166,1
fasttrack,village,rimforsa,,midpoints,6,8,,134.0,437.0,-9.997179069714168,-4.95403122307875,3.218297571730915,3.218297571730915,2.045645228602618,0.5243172229783708,3.9015411643019884,1
fasttrack,village,s_finnskoga,,vowels,8,8,,74.0,333.0,-10.282481739552502,-4.6734925622831245,2.885038273948936,2.885038273948936,2.9395572855385628,0.8370950368489112,3.5116171475630535,1
fasttrack,village,s_finnskoga,,midpoints,6,8,,74.0,333.0,-10.129626190961249,-4.80483169530375,1.582498006591635,1.582498006591635,2.6405495530040657,0.7044568238751562,3.7483483210207695,1
fasttrack,village,s_mellosa,,vowels,8,8,,129.0,395.0,-10.58946660166875,-4.70121932674625,179.58311081081266,-0.4168891891873443,2.5052795772226726,0.8300130144109142,3.018361801231209,1
fasttrack,village,s_mellosa,,midpoints,6,8,,129.0,395.0,-10.304656584230832,-4.771874801506667,2.4255858617838726,2.4255858617838726,2.335255061319125,0.5959299127286245,3.9186740108858356,1
fasttrack,village,saltvik,,vowels,8,8,,221.0,350.0,-9.526482100031874,-4.798504515283749,8.868229446278946,8.868229446278946,2.520562193933059,0.9534433244938798,2.643641346244738,1
fasttrack,village,saltvik,,midpoints,6,8,,221.0,350.0,-9.278466237724166,-4.902391220993333,11.984312513513146,11.984312513513146,2.0338455141676364,0.832664496436259,2.4425750381724467,1
fasttrack,village,segerstad,,vowels,8,8,,153.0,510.0,-10.492955291665,-4.5431771142425,177.71953318473734,-2.280466815262656,2.4600598315210256,0.6322370508677396,3.8910402801364072,1
fasttrack,village,segerstad,,midpoints,6,8,,153.0,510.0,-10.225103250125834,-4.632218768435417,177.94713479546783,-2.052865204532168,2.253200338702492,0.5741860144170935,3.9241644382263696,1
fasttrack,village,skee,,vowels,8,8,,42.0,404.0,-9.9018057521425,-4.21990755892,6.112697591036152,6.112697591036152,2.71825038397873,0.6917917530179803,3.9292899519547757,1
fasttrack,village,skee,,midpoints,6,8,,42.0,404.0,-9.72444233722,-4.27661506018,5.707830058207094,5.707830058207094,2.533931300265957,0.6160491920545037,4.113196369620062,1
fasttrack,village,skinnskatteberg,,vowels,8,8,,135.0,371.0,-9.822265017134375,-4.4803157702993754,178.98208879986555,-1.0179112001344492,1.3701806252357727,0.8463743722689274,1.6188824592628506,1
fasttrack,village,skinnskatteberg,,midpoints,6,8,,135.0,371.0,-9.665727737600415,-4.582185636126458,177.62023285559522,-2.3797671444047808,1.3280858784761267,0.7375795320581977,1.8006002346216623,1
fasttrack,village,skog,,vowels,8,8,,157.0,317.0,-10.302912464213751,-4.83378375813,1.096431954096289,1.096431954096289,2.6127660404744733,0.6637046306750772,3.93663976371076,1
fasttrack,village,skog,,midpoints,6,8,,157.0,317.0,-10.076390736023333,-4.918931765080834,0.6231878298760023,0.6231878298760023,2.378933735345081,0.561302768550572,4.238236240109948,1
fasttrack,village,skuttunge,,vowels,8,8,,171.0,364.0,-10.355783365215625,-4.38216658032625,7.6044910149117015,7.6044910149117015,2.34569512338738,0.8700962988760343,2.6959028861718894,1
fasttrack,village,skuttunge,,midpoints,6,8,,171.0,364.0,-10.197053685963333,-4.465990609495209,7.123254619471652,7.123254619471652,2.1920304555706345,0.7391650321918191,2.9655494512107623,1
fasttrack,village,sorsele,,vowels,8,8,,166.0,143.0,-10.824840610179374,-4.969895260285625,175.0724307936687,-4.927569206331299,2.08776319613643,1.0025196924963429,2.0825158964586086,1
fasttrack,village,sorsele,,midpoints,6,8,,166.0,143.0,-10.712908231370832,-5.111545387567499,165.86478174590852,-14.135218254091484,1.6509232467659616,0.85929192672553,1.9212600461138625,1
fasttrack,village,sorunda,,vowels,8,8,,181.0,406.0,-10.46538351654625,-4.76597258863125,2.3044653184491324,2.3044653184491324,2.3520237700580213,1.0844609952735296,2.168841277195755,1
fasttrack,village,sorunda,,midpoints,6,8,,181.0,406.0,-10.196803195315209,-4.8798283165843745,5.518122660033953,5.518122660033953,2.173662661251555,0.8513502780435112,2.553194281262057,1
fasttrack,village,sproge,,vowels,8,8,,190.0,475.0,-10.27204083062375,-4.3993521718599995,175.58843441091977,-4.411565589080226,2.184460227886228,0.5933426495636029,3.6816167344330886,1
fasttrack,village,sproge,,midpoints,6,8,,190.0,475.0,-10.063742818986249,-4.4380515913475005,176.08521004599103,-3.914789954008967,1.964510063154972,0.494793567016682,3.9703629839001895,1
fasttrack,village,st_anna,,vowels,8,8,,157.0,436.0,-10.326239022481248,-4.78449285885375,177.6678727167267,-2.3321272832733086,2.4978053875055415,0.7399677331180418,3.375559873375025,1
fasttrack,village,st_anna,,midpoints,6,8,,157.0,436.0,-10.094620391037292,-4.85791206849875,0.9661281187334794,0.9661281187334794,2.2958188866169995,0.527631854242787,4.351175669467049,1
fasttrack,village,stenberga,,vowels,8,8,,128.0,474.0,-10.680474102428752,-4.58785122642875,179.71706305810878,-0.2829369418912222,2.5639636236727337,0.6908225800082514,3.7114647058034915,1
fasttrack,village,stenberga,,midpoints,6,8,,128.0,474.0,-10.430718692724168,-4.666399164384167,0.17136146185185908,0.17136146185185908,2.3425049576682424,0.6377453521203832,3.6731039275783894,1
fasttrack,village,storsjo,,vowels,8,8,,87.0,251.0,-10.301008656980624,-4.791719321255,177.06051491413317,-2.939485085866835,2.675608283925719,0.7932359683758212,3.3730294522626374,1
fasttrack,village,storsjo,,midpoints,6,8,,87.0,251.0,-10.07440735436375,-4.9216265809425,177.37674253375422,-2.623257466245775,2.341791243733744,0.7448492332683305,3.143980203158937,1
fasttrack,village,strom,,vowels,8,8,,132.0,211.0,-10.148618856397501,-4.56639208292125,177.42150839191902,-2.5784916080809808,2.873627828259182,0.865543569493998,3.320026778015487,1
fasttrack,village,strom,,midpoints,6,8,,132.0,211.0,-9.984696291708334,-4.688039789482917,177.41108225011794,-2.5889177498820573,2.5368032453605447,0.7932750969311415,3.1978858975586197,1
fasttrack,village,tjallmo,,vowels,8,8,,128.0,416.0,-10.23428915715375,-4.639692484829375,0.25427027029419946,0.25427027029419946,2.756599516363685,0.7382510047443313,3.73395972189478,1
